16 4.116467
21 118.832891
26 93.551470
32 75.360612
42 159.119162
53 252.249572
64 181.528098
85 315.033588
106 214.778699
128 386.087284
170 442.294402
213 376.532980
256 537.850437
341 547.228003
426 431.522135
512 595.467844
682 769.114201
853 822.627066
1024 740.084922
1365 777.653154
1706 884.912144
2048 830.021404
2730 913.850547
3413 897.670672
4096 862.247717
5461 917.155198
6826 940.586790
8192 936.645044
10922 951.414447
13653 946.678685
16384 951.421585
21845 970.911813
27306 966.533285
32768 959.693945
43690 969.523477
54613 977.834700
65536 973.577888
