256 63018.531135
256 63032.982624
256 63021.495457
256 63020.126389
256 63029.394292
256 63018.883659
256 63042.624089
256 63013.685487
256 63035.717657
256 62988.065069
336 93514.227612
336 93731.010231
336 93957.037660
336 94046.905978
336 94047.332632
336 94047.731211
336 94048.201456
336 94047.347107
336 94046.819914
336 94046.369226
424 84770.378190
424 84769.933260
424 84768.869615
424 84770.776532
424 84770.748243
424 84770.695432
424 84767.451990
424 84770.671380
424 84771.199982
424 84771.543804
512 85985.578129
512 85986.181972
512 85986.501291
512 85985.716031
512 85983.840874
512 85986.485087
512 85985.877572
512 85985.524830
512 85986.183199
512 85986.062033
680 98448.047657
680 98448.174221
680 98448.742285
680 98448.009912
680 98447.095820
680 98448.108489
680 98445.636725
680 98448.157580
680 98448.139030
680 98448.478638
848 114845.176400
848 114849.518448
848 114849.232540
848 114848.770419
848 114849.723098
848 114849.483778
848 114848.961618
848 114849.271740
848 114845.905281
848 114849.854456
1024 104859.482904
1024 104858.347798
1024 104860.487487
1024 104859.731361
1024 104860.742094
1024 104859.386453
1024 104857.672979
1024 104860.347660
1024 104859.024181
1024 104859.039321
1360 121484.992079
1360 121485.768976
1360 121480.559509
1360 120302.088056
1360 121480.979021
1360 121486.682826
1360 121486.362160
1360 121484.444332
1360 121486.083305
1360 121486.249356
1704 117278.122646
1704 117277.177883
1704 117274.628943
1704 117278.904788
1704 117277.110871
1704 117278.573382
1704 117278.697656
1704 117278.671619
1704 117276.707288
1704 117279.405329
2048 117782.803150
2048 117782.925459
2048 117782.955840
2048 117783.619958
2048 117780.928208
2048 117783.163504
2048 117783.171512
2048 117782.117905
2048 117778.235726
2048 117782.196326
2728 73886.912484
2728 73886.953128
2728 73887.508638
2728 73887.788444
2728 73887.281040
2728 73886.679710
2728 73884.796827
2728 73886.382660
2728 73887.070596
2728 73887.598219
3408 75701.902628
3408 75702.459443
3408 75701.784179
3408 75702.735272
3408 75702.614392
3408 75702.453868
3408 75702.234607
3408 75701.928108
3408 75700.270795
3408 75702.552683
4096 71055.330822
4096 71055.275571
4096 71053.351889
4096 71055.161433
4096 71055.749729
4096 71055.993414
4096 71055.610992
4096 71053.402045
4096 71055.617282
4096 71055.525712
5456 78977.807159
5456 78982.290909
5456 78981.223014
5456 78980.681119
5456 78981.137196
5456 78981.713599
5456 78981.130406
5456 78981.347888
5456 78981.830451
5456 78981.047776
6824 81153.981990
6824 81154.384449
6824 81150.262487
6824 81152.710160
6824 81153.701762
6824 81153.217762
6824 81150.846231
6824 81153.177115
6824 81153.382565
6824 81153.350705
8192 75417.255301
8192 75417.394891
8192 75417.769456
8192 75416.980406
8192 75414.984635
8192 75417.055842
8192 75416.709765
8192 75417.850497
8192 75416.805652
8192 75416.623000
10920 80849.242597
10920 80849.962244
10920 80849.240751
10920 80849.798446
10920 80849.224822
10920 80848.665218
10920 80847.210180
10920 80849.689858
10920 80849.668416
10920 80849.362117
13648 79792.475270
13648 79795.165800
13648 79795.524164
13648 79795.034724
13648 79795.932982
13648 79796.259845
13648 79796.177211
13648 79796.721875
13648 79791.977977
13648 79796.121885
16384 77803.755847
16384 77804.515864
16384 77805.373047
16384 77805.213581
16384 77804.832938
16384 77805.153380
16384 77804.703507
16384 77805.333808
16384 77804.582524
16384 77805.510582
21840 79998.085648
21840 80002.087847
21840 80002.409310
21840 80001.766385
21840 79997.358046
21840 80002.334630
21840 80001.393721
21840 80001.693115
21840 80002.040102
21840 80002.334471
27304 78108.842579
27304 78104.257221
27304 78240.216475
27304 78900.532816
27304 77913.311059
27304 78119.671296
27304 78061.617650
27304 78120.668542
27304 77947.019135
27304 78072.449141
32768 77207.177624
32768 77181.442699
32768 77212.673514
32768 77195.803377
32768 77175.052965
32768 77189.116034
32768 77197.149854
32768 77200.234622
32768 76990.517503
32768 76627.416838
43688 58997.769049
43688 58556.567499
43688 58645.915183
43688 58696.816303
43688 58851.401293
43688 59595.361395
43688 60716.817539
43688 60472.956168
43688 60686.140481
43688 60737.885587
54608 60670.616140
54608 60477.768793
54608 60784.292174
54608 60778.752947
54608 60652.969962
54608 60815.013111
54608 60516.863659
54608 60440.924550
54608 60528.135355
54608 60884.874354
65536 60175.184609
65536 60183.986141
65536 60141.009429
65536 60361.011337
65536 60214.207245
65536 60038.908168
65536 60085.271000
65536 60109.978123
65536 60026.644899
65536 60354.232909
87376 59345.056311
87376 59474.180920
87376 59520.028745
87376 59144.781454
87376 59185.662428
87376 59137.182378
87376 59413.555225
87376 59518.257606
87376 59541.156489
87376 59641.813683
109224 59096.662507
109224 58765.500087
109224 58526.474899
109224 58642.987225
109224 58591.874801
109224 58765.057482
109224 58583.105498
109224 58897.319965
109224 58731.651234
109224 58709.559781
131072 57693.068661
131072 57941.879792
131072 57942.596420
131072 57877.941928
131072 57753.554465
131072 58027.899274
131072 57932.240325
131072 57862.697407
131072 56423.112960
131072 55863.890897
174760 55571.427852
174760 55302.078400
174760 55128.979279
174760 55549.615630
174760 55267.660968
174760 55318.682516
174760 55535.158302
174760 55394.078841
174760 55380.311697
174760 55544.835812
218448 54792.300459
218448 55173.842536
218448 54863.137969
218448 55180.137172
218448 55221.113107
218448 55049.600296
218448 55088.455537
218448 55090.124467
218448 54913.326037
218448 54818.610396
262144 54834.681883
262144 54652.215781
262144 54663.778412
262144 54673.788106
262144 54803.209968
262144 54644.798681
262144 55063.360488
262144 54849.538856
262144 54811.109233
262144 54693.908825
349520 54179.068638
349520 54445.380298
349520 54544.179215
349520 54472.785281
349520 54374.088973
349520 54206.332457
349520 54411.375165
349520 54491.346581
349520 54229.706793
349520 54491.258881
436904 53978.941129
436904 54125.962003
436904 54120.669518
436904 53975.918648
436904 53965.834208
436904 53899.131729
436904 54027.937823
436904 54042.107132
436904 53920.976861
436904 53957.781569
524288 53672.382156
524288 53791.881593
524288 53781.361724
524288 53731.428470
524288 53740.130172
524288 53742.207925
524288 53659.682919
524288 53746.168680
524288 53715.995448
524288 53800.433430
699048 53406.455066
699048 53358.458342
699048 53491.597693
699048 53482.217198
699048 53568.857633
699048 53431.019528
699048 53494.694120
699048 53609.589731
699048 53584.965000
699048 53549.865774
873808 53377.123028
873808 53297.994974
873808 53399.405175
873808 53256.312567
873808 53396.714957
873808 53441.627547
873808 53351.964779
873808 53404.844262
873808 53433.232767
873808 53324.224351
1048576 53244.570037
1048576 53227.859705
1048576 53325.792574
1048576 53339.335550
1048576 53311.050064
1048576 53387.806723
1048576 53224.438330
1048576 53298.045535
1048576 53316.954829
1048576 53284.475146
1398096 53254.456369
1398096 53193.883558
1398096 53163.595300
1398096 53161.995517
1398096 53121.078900
1398096 53108.373352
1398096 53111.375065
1398096 53140.976750
1398096 53138.779393
1398096 53153.771408
1747624 53188.066527
1747624 53141.101596
1747624 53151.157128
1747624 53130.155154
1747624 52985.647219
1747624 52984.765750
1747624 52984.085646
1747624 52971.326137
1747624 53025.667307
1747624 53046.654979
2097152 53054.444005
2097152 53031.493342
2097152 53071.003833
2097152 53072.737602
2097152 52973.519106
2097152 52994.465768
2097152 53097.081394
2097152 53068.597191
2097152 53099.825822
2097152 53097.984776
2796200 52935.644325
2796200 52949.805181
2796200 52961.204855
2796200 52925.852254
2796200 52925.027897
2796200 53021.529069
2796200 52929.851295
2796200 52992.335019
2796200 53058.826776
2796200 52971.465987
3495248 52642.835808
3495248 52706.013943
3495248 52692.900702
3495248 52763.214692
3495248 52807.888837
3495248 52718.488625
3495248 52659.562106
3495248 52664.577809
3495248 52633.423613
3495248 52682.300345
4194304 52509.336111
4194304 52527.526279
4194304 52538.755310
4194304 52398.298963
4194304 52402.239757
4194304 52392.385173
4194304 52428.718036
4194304 52419.710457
4194304 52503.216585
4194304 52468.980555
5592400 51517.606464
5592400 51538.356286
5592400 51475.101315
5592400 51592.209031
5592400 51476.132230
5592400 51467.538000
5592400 51464.764813
5592400 51604.748240
5592400 51528.596066
5592400 51541.919974
6990504 50381.584638
6990504 50353.818250
6990504 50261.432583
6990504 50315.947267
6990504 50296.980042
6990504 50310.107166
6990504 50353.113237
6990504 50370.170655
6990504 50356.442202
6990504 50342.979651
8388608 43610.343012
8388608 43599.316092
8388608 43576.408900
8388608 43623.881512
8388608 43542.009761
8388608 43615.942307
8388608 43638.577487
8388608 43600.767793
8388608 43642.521680
8388608 43621.660474
11184808 33871.224821
11184808 33807.972140
11184808 33752.651070
11184808 33755.188785
11184808 33764.369356
11184808 33750.535523
11184808 33714.221402
11184808 33753.874110
11184808 33756.391070
11184808 33753.321629
13981008 33849.929871
13981008 33840.700497
13981008 33817.318244
13981008 33828.063824
13981008 33813.540429
13981008 33826.327897
13981008 33831.128098
13981008 33821.095177
13981008 33758.132646
13981008 33835.075131
16777216 33906.975802
16777216 33916.275761
16777216 33897.453746
16777216 33912.011564
16777216 33918.949158
16777216 33900.871801
16777216 33908.103023
16777216 33863.618428
16777216 33907.751039
16777216 33908.455698
22369616 33941.165556
22369616 34020.259295
22369616 33992.860274
22369616 33999.592149
22369616 34014.842852
22369616 33987.974589
22369616 33989.949219
22369616 34015.679072
22369616 33986.777137
22369616 34004.706422
27962024 34051.640052
27962024 34092.953812
27962024 34023.681620
27962024 34073.017649
27962024 34044.116297
27962024 34032.943053
27962024 34013.633185
27962024 34051.114756
27962024 34038.874052
27962024 34034.115750
33554432 34076.320482
33554432 34066.280905
33554432 34086.789397
33554432 34069.876559
33554432 34032.288670
33554432 34079.364787
33554432 34069.042834
33554432 34087.333767
33554432 34068.330447
33554432 34093.101308
44739240 34092.027060
44739240 34082.279108
44739240 34106.471045
44739240 34107.706900
44739240 34070.320818
44739240 34101.111749
44739240 34027.297793
44739240 34091.965816
44739240 34090.467842
44739240 34074.686416
55924048 34115.719369
55924048 34118.832443
55924048 34115.367776
55924048 34098.792964
55924048 34102.793098
55924048 34117.562943
55924048 34102.048651
55924048 34096.009192
55924048 34081.338136
55924048 34125.186677
67108864 34150.315987
67108864 34131.823569
67108864 34142.456368
67108864 34144.813001
67108864 34124.743879
67108864 34137.839181
67108864 34127.226001
67108864 34126.060948
67108864 34162.271278
67108864 34146.916084
89478480 34104.332751
89478480 34180.446852
89478480 34159.167098
89478480 34148.613993
89478480 34128.352842
89478480 34126.156711
89478480 34156.645059
89478480 34152.016074
89478480 34161.763244
89478480 34143.196002
111848104 34067.640553
111848104 34138.925278
111848104 34122.897098
111848104 34134.486581
111848104 34133.105641
111848104 34135.112545
111848104 34150.960050
111848104 34193.960579
111848104 34124.597999
111848104 34102.977366
134217728 34141.368876
134217728 34173.222729
134217728 34193.674757
134217728 34201.727387
134217728 34171.624309
134217728 34206.211555
134217728 34202.950396
134217728 34208.367811
134217728 34134.746118
134217728 34216.517595
178956968 34154.823820
178956968 34173.305239
178956968 34141.436424
178956968 34162.008465
178956968 34192.405023
178956968 34128.514153
178956968 34182.156530
178956968 34208.883402
178956968 34247.986365
178956968 34256.877840
223696208 34258.659485
223696208 34265.224410
223696208 34273.209231
223696208 34263.776581
223696208 34279.629327
223696208 34251.100931
223696208 34268.437116
223696208 34252.677480
223696208 34191.632593
223696208 34273.798816
268435456 34249.640444
268435456 34246.070647
268435456 34160.573732
268435456 34091.061458
268435456 34090.894361
268435456 34088.174581
268435456 34105.173382
268435456 34166.357495
268435456 34167.212408
268435456 34144.304787
357913936 34195.092759
357913936 34195.054016
357913936 34209.056281
357913936 33935.977357
357913936 34186.317434
357913936 34154.029701
357913936 34166.773280
357913936 34180.064697
357913936 34169.255913
357913936 34158.056910
447392424 34176.246989
447392424 34156.844319
447392424 34153.077550
447392424 34205.609610
447392424 34197.959984
447392424 34213.298782
447392424 34192.925722
447392424 34193.840233
447392424 34183.880700
447392424 34174.461395
536870912 34172.274691
536870912 34162.372603
536870912 34157.887710
536870912 34147.235101
536870912 34168.816906
536870912 34176.353758
536870912 34154.764741
536870912 34173.946986
536870912 34160.287851
536870912 34158.608804
